timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-09T03:38:59,chatservice-conversation,5a874d32-7cad-4b0b-9187-5d69a1fd2c52,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.182343699999819,2.252371709130905e-05,5.3854294880906185e-06,42.5,0.0,10.0,4.937332312499968e-05,0.0,1.1588417222222032e-05,6.0961740347221714e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:39:53,chatservice-conversation,5a874d32-7cad-4b0b-9187-5d69a1fd2c52,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,57.50689769999963,0.0003098372761044,5.387828043182624e-06,42.5,0.0,10.0,0.0006788980564583,0.0,0.0001596944147222,0.0008385924711805,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:44:52,chatservice-conversation,f3163e89-1714-4119-b3f3-6aae62e15928,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.40294300000005,2.37147956684995e-05,5.386123706007375e-06,42.5,0.0,10.0,5.197802298611344e-05,0.0,1.2207440277777298e-05,6.418546326389073e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:45:21,chatservice-conversation,f3163e89-1714-4119-b3f3-6aae62e15928,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.04819829999997,0.0001780437094624,5.387395338356463e-06,42.5,0.0,10.0,0.0003901494805555,0.0,9.173609555555485e-05,0.0004818855761111,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:45:34,chatservice-conversation,f3163e89-1714-4119-b3f3-6aae62e15928,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.7268911000001,0.0002517340327157,5.387348201211492e-06,42.5,0.0,10.0,0.0005516325915277,0.0,0.0001297000977777,0.0006813326893055,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:46:07,chatservice-conversation,f3163e89-1714-4119-b3f3-6aae62e15928,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,79.29382530000021,0.0004271874355074,5.387398500339475e-06,42.5,0.0,10.0,0.0009361007181249,0.0,0.0002201067327777,0.0011562074509027,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:46:16,chatservice-conversation,f3163e89-1714-4119-b3f3-6aae62e15928,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,87.77974649999987,0.0004728905034028,5.38723933775379e-06,42.5,0.0,10.0,0.0010362786545833,0.0,0.0002436267874999,0.0012799054420833,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:46:45,chatservice-conversation,f3163e89-1714-4119-b3f3-6aae62e15928,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,117.09823020000022,0.0006308563272637,5.387411288678874e-06,42.5,0.0,10.0,0.0013823988741666,0.0,0.0003250501877777,0.0017074490619444,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:47:32,chatservice-conversation,f3163e89-1714-4119-b3f3-6aae62e15928,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,164.39854659999992,0.000885711686075,5.387588299244753e-06,42.5,0.0,10.0,0.0019408045124305,0.0,0.0004564252880555,0.0023972298004861,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:55:45,chatservice-conversation,6bfd776a-3505-4884-b475-b6265be0a787,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.044811500000378,1.63838452588325e-05,5.380906259330164e-06,42.5,0.0,10.0,3.594237868055738e-05,0.0,8.401444166666908e-06,4.434382284722429e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:56:47,chatservice-conversation,6bfd776a-3505-4884-b475-b6265be0a787,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.58678610000015,0.0003533631211515,5.387718200016892e-06,42.5,0.0,10.0,0.0007742843422222,0.0,0.0001821133408333,0.0009563976830555,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:57:39,chatservice-conversation,f5564038-fe9a-4b88-9bed-fbf44d309d6e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.7427342000000863,2.016052085510585e-05,5.386575636363756e-06,42.5,0.0,10.0,4.4184024722220747e-05,0.0,1.0381588611110398e-05,5.456561333333115e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:58:57,chatservice-conversation,4e77203b-4f0b-41fb-baa0-aaccb5bcd0a1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.253010400000221,1.2131866689460631e-05,5.3847362131392914e-06,42.5,0.0,10.0,2.659695215277952e-05,0.0,6.238645277778687e-06,3.2835597430558204e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T03:59:54,chatservice-conversation,e87bdc09-cc4f-485b-a133-6eda5caaf7c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.9751743000001625,1.600761459766207e-05,5.380395561248696e-06,42.5,0.0,10.0,3.511151784722321e-05,0.0,8.214014999999916e-06,4.332553284722313e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:01:06,chatservice-conversation,e87bdc09-cc4f-485b-a133-6eda5caaf7c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.41809280000007,0.000406326862844,5.387657626421513e-06,42.5,0.0,10.0,0.0008903389930555,0.0,0.0002094081138888,0.0010997471069444,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:12:42,chatservice-conversation,11e80656-dfca-4dde-ad09-611ede6517a9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.88503320000018,1.5538556795896667e-05,5.38591957828967e-06,42.5,0.0,10.0,3.405840916667242e-05,0.0,7.997591666667683e-06,4.20560008333401e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:13:50,chatservice-conversation,51aa3212-9463-487c-966c-6f4a0a1fe192,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.5908220999999685,1.394686613689781e-05,5.383181707805402e-06,42.5,0.0,10.0,3.058412625000339e-05,0.0,7.163871944446025e-06,3.7747998194449416e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:14:06,chatservice-conversation,51aa3212-9463-487c-966c-6f4a0a1fe192,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.42654910000056,9.924786181456256e-05,5.386133956822093e-06,42.5,0.0,10.0,0.0002175305514583,0.0,5.10895150000023e-05,0.0002686200664583,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:14:26,chatservice-conversation,51aa3212-9463-487c-966c-6f4a0a1fe192,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.09392130000015,0.0002052007504709,5.386705896064634e-06,42.5,0.0,10.0,0.0004497121172916,0.0,0.0001056755577777,0.0005553876750694,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:14:46,chatservice-conversation,51aa3212-9463-487c-966c-6f4a0a1fe192,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,58.24654999999984,0.0003137701957002,5.386931856054088e-06,42.5,0.0,10.0,0.0006876235709027,0.0,0.0001616135741666,0.0008492371450694,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:27:41,chatservice-conversation,7eaec376-7c0b-4d39-9b39-1b1755029d92,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.00987830000031,4.3152441495818165e-05,5.3874028892319744e-06,42.5,0.0,10.0,9.455997833333264e-05,0.0,2.2234595277778785e-05,0.0001167945736111,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:28:47,chatservice-conversation,7eaec376-7c0b-4d39-9b39-1b1755029d92,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,73.85615229999985,0.0003979285338538,5.387886065841192e-06,42.5,0.0,10.0,0.0008719090675694,0.0,0.0002051074772222,0.0010770165447916,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:37:03,chatservice-conversation,a934db69-70d3-4b97-801f-402b927c1e58,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.8947699999998804,1.5580930397031434e-05,5.382441574643954e-06,42.5,0.0,10.0,3.417246381944905e-05,0.0,7.99822361111132e-06,4.2170687430560376e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:41:57,chatservice-conversation,d45767db-5e6c-4764-99f1-6dbc25051e9a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.3322196999997686,1.79473307595359e-05,5.3859986361454935e-06,42.5,0.0,10.0,3.9337592708334215e-05,0.0,9.237893888889124e-06,4.857548659722334e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:42:55,chatservice-conversation,93cb8345-2420-47bd-94d4-12abf59a5c7d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.462122300000374,1.864603935378959e-05,5.385725210743588e-06,42.5,0.0,10.0,4.087094784722973e-05,0.0,9.595633888890612e-06,5.0466581736120336e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:43:06,chatservice-conversation,93cb8345-2420-47bd-94d4-12abf59a5c7d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.30328500000087,7.704783391198823e-05,5.386722973917079e-06,42.5,0.0,10.0,0.0001688554395833,0.0,3.967897000000246e-05,0.0002085344095833,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:43:19,chatservice-conversation,93cb8345-2420-47bd-94d4-12abf59a5c7d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.045621100000066,0.0001456879559898,5.3867483926960966e-06,42.5,0.0,10.0,0.0003192834056944,0.0,7.50294561111155e-05,0.0003943128618055,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T04:43:36,chatservice-conversation,93cb8345-2420-47bd-94d4-12abf59a5c7d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,44.83766680000008,0.0002415332096305,5.386837158765598e-06,42.5,0.0,10.0,0.0005293253934027,0.0,0.0001243981794444,0.0006537235728472,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T06:17:29,chatservice-conversation,d5e1cd1e-32a5-4d3b-88a9-941dc3a11fe7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.390183800000159,1.825971392052232e-05,5.386054266592113e-06,42.5,0.0,10.0,4.002181909722696e-05,0.0,9.399150555555023e-06,4.942096965278198e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T06:28:45,chatservice-conversation,86704af0-78a9-4e34-80c6-b6f1eacfe0ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.090744799999811,4.897491290357564e-05,5.3873377793617805e-06,42.5,0.0,10.0,0.0001073202102083,0.0,2.523321833333385e-05,0.0001325534285416,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T06:39:55,chatservice-conversation,4651e2be-7d8c-426d-8d99-acf51f2643f0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.7122901000002457,1.999592799741096e-05,5.386413092395349e-06,42.5,0.0,10.0,4.38244688194522e-05,0.0,1.0295664444442484e-05,5.412013326389469e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T06:41:01,chatservice-conversation,4651e2be-7d8c-426d-8d99-acf51f2643f0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,69.68311779999931,0.0003754502419027,5.387965604241733e-06,42.5,0.0,10.0,0.0008226458324305,0.0,0.0001935319177777,0.0010161777502083,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T06:43:54,chatservice-conversation,c5ea52bd-83cb-46c4-85f9-36c4058d7b31,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.782226600000286,6.88654541158829e-05,5.387594530352119e-06,42.5,0.0,10.0,0.0001509001694444,0.0,3.548815694444379e-05,0.0001863883263888,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T06:54:58,chatservice-conversation,2ed0cb10-9fec-4733-947a-543af6bd09d9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.998367400001371,3.769628994390047e-05,5.386440549533464e-06,42.5,0.0,10.0,8.261737090277721e-05,0.0,1.9409813611112744e-05,0.0001020271845138,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T06:55:36,chatservice-conversation,2ed0cb10-9fec-4733-947a-543af6bd09d9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,44.89996730000166,0.0002419094598943,5.387742451525851e-06,42.5,0.0,10.0,0.0005300659181249,0.0,0.0001246759977777,0.0006547419159027,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T06:56:12,chatservice-conversation,2ed0cb10-9fec-4733-947a-543af6bd09d9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,80.5661850000015,0.0004340773886402,5.387835959221497e-06,42.5,0.0,10.0,0.0009511245909027,0.0,0.0002237309158333,0.001174855506736,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:00:02,chatservice-conversation,3b42af23-0219-4f0e-b6ba-93923b3c977f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.461846099999093,2.941749673291907e-05,5.385998835251685e-06,42.5,0.0,10.0,6.447787506943996e-05,0.0,1.5142277777775032e-05,7.9620152847215e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:00:35,chatservice-conversation,3b42af23-0219-4f0e-b6ba-93923b3c977f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,39.17065240000011,0.0002110291693163,5.38743054778317e-06,42.5,0.0,10.0,0.0004624272873611,0.0,0.0001087353397222,0.0005711626270833,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:09:39,chatservice-conversation,12d1e04f-7105-43e0-95a7-1c78ba46edaa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.174991599998975,7.098240514164131e-05,5.387662269298663e-06,42.5,0.0,10.0,0.0001555369076388,0.0,3.658106888888647e-05,0.0001921179765277,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:14:13,chatservice-conversation,2b569b1e-e3aa-4bc7-a8fc-3897cda52dc0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.335579900000084,4.4906729062916585e-05,5.387355121257506e-06,42.5,0.0,10.0,9.84051374999884e-05,0.0,2.313751666666677e-05,0.0001215426541666,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:14:39,chatservice-conversation,2b569b1e-e3aa-4bc7-a8fc-3897cda52dc0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.600069399999484,0.0001810278671158,5.387723012139911e-06,42.5,0.0,10.0,0.0003966655085416,0.0,9.329686250000324e-05,0.0004899623710416,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:26:46,chatservice-conversation,2b569b1e-e3aa-4bc7-a8fc-3897cda52dc0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,761.3778964000012,0.0041023957798586,5.388120405459514e-06,42.5,0.0,10.0,0.0089884858636805,0.0,0.0021148850994444,0.011103370963125,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:27:18,chatservice-conversation,2b569b1e-e3aa-4bc7-a8fc-3897cda52dc0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,793.0452974,0.004273017964145,5.388113362697104e-06,42.5,0.0,10.0,0.0093623361904861,0.0,0.0022028335625,0.0115651697529861,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:48:07,chatservice-conversation,9ac477a3-7688-4ff0-8e40-80ee04af0714,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.934516900000744,0.0001019996041963,5.38696628675938e-06,42.5,0.0,10.0,0.0002235295846528,0.0,5.253823138889655e-05,0.0002760678160417,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:50:57,chatservice-conversation,b92885f1-6dfd-4bdf-8844-c0c60a036203,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.672083699999348,3.594293198625528e-05,5.3870625133582775e-06,42.5,0.0,10.0,7.876657694443263e-05,0.0,1.85150430555546e-05,9.728161999998724e-05,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:51:24,chatservice-conversation,b92885f1-6dfd-4bdf-8844-c0c60a036203,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.23755919999894,0.0001790746566197,5.387719824498097e-06,42.5,0.0,10.0,0.000392385810486,0.0,9.229008361110876e-05,0.0004846758940971,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
2025-12-09T07:53:09,chatservice-conversation,a83b71ef-9ac7-4bbf-9a45-16fec7c7c166,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.865118099998654,0.00012317719972915444,5.387122830087709e-06,42.5,0.0,10.0,0.0002699319806943802,0.0,6.345421999999922e-05,0.00033338620069437943,0.0,United States,USA,,,,Windows-10-10.0.26100-SP0,3.10.0,3.0.8,28,Intel(R) Core(TM) i7-14700,1,1 x GeForce GT 610,,,63.69175338745117,process,N,1.0,0.0
